Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/18/res, Hash: 1be649304ff1da8b2e4095cb2650991fa081c3ed71578b25fdf77f14c4fc33fa, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/18/log, Hash: c3dedd658eebdd6b6bfb395b34f5534ab458670ee481a3469583e234a2a39893, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/35/res, Hash: da45b4a9739d5b54b84ee75f516de7338859f2c6926c09d728dc82beb4bd5018, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/35/log, Hash: 972d22f814958447ca0cd98d25eb718fd14c94a83a409743ffb2c534ba4b57d6, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/21/res, Hash: ba54687a456b42337a8b9f1e2cc0dd8d0580cf05ed2e56c1adabeb689f226b43, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/21/log, Hash: a5790d875c06a585093cc3a07e9fdd24a4a4e9ef94eea9169dda84a34621f0b0, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/8/res, Hash: d17ebeac4bd94a0cb0d2dab675d91ed47762042300c43f35e29709cc76875122, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/8/log, Hash: 2e452555837a3530087e109cc34ce772a8b944ac5ad398b2278705fef20930a0, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/3/res, Hash: c5749354c84346b37d06a073b6b3314547bbb34cd9d09b36171dab4d1d9d7fd3, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/3/log, Hash: 88303640a8f0907eef0435127aca62a3ed7b4a6e5c33536de41b1bb385081d88, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/41/res, Hash: 94eb429599b775215560792b54df7807ba91b116056b870a09c15d764ff80799, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/41/log, Hash: e81ee5525b364906385f90060ed6e3bf3b43cb0e188f55e9385c61d04db4633a, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/14/res, Hash: db4fef268f88bd62f7bc8493425d4bf95ac0d07cf55b36cfebbab0bfb1d8e5e6, Date/Time: Thu Apr  1 20:21:19 2021
